id;fecha_trending;titulo;canal;categoria;visitas;likes;dislikes
57JEPkMyS2k;23/12/2017;Recordando a el Pirata de Culiacán Así nomas quedo (Recopilación de sus videos) l Tops Al Chile!;Tops Al Chile!;Entertainment;276916;6009;932
suW_jjczsE4;23/12/2017;LOS PEORES HERMANOS DEL MUNDO !!;JuegaGerman;Entertainment;518818;82744;760
s331U0gBKQI;23/12/2017;Me infiltré en un templo religioso del Islam... Esto es lo que vi;Luisito Comunica;Comedy;2585589;213753;3662
FPc5cjRcKoQ;23/12/2017;Serán lo gritos del pirata de Culiacán? En el video de Hotspanish explica lo de su muerte?;ElJumper tv;Music;164508;745;1595
hH8t1kqI7hQ;23/12/2017;HONOR A ARIEL CAMACHO (D.E.P.);Enrique Morales;People & Blogs;185686;820;692
93QPpnNviKI;23/12/2017;Manuel Negrete & Súper Escorpión recordando la tijerita y pronósticos para Rusia;PelucheEn ElEstuche;Entertainment;204811;11054;323
X7Vi2lWb52g;23/12/2017;Vete a la Versh - Horrible (del disco Balance Universal);Vete a la Versh;Comedy;308576;22549;583
bmTnK9Pt9aU;23/12/2017;Esto es lo que ganaba El Pirata de Culiacán;Grillonautas2;News & Politics;103582;680;138
tLOl3s0uIM4;23/12/2017;J Balvin, Jowell & Randy - Bonita (Remix) ft. Nicky Jam, Wisin, Yandel, Ozuna;jbalvinVEVO;Music;2014647;133904;4507
lhjUS5xNLyk;23/12/2017;Exatlón México | Programa 49;Exatlón;Entertainment;653535;6121;628
umsyftDbIXk;23/12/2017;24 HORAS EN UN BOSQUE | parte 2 | Guatsi;Guatsi;Entertainment;130273;15150;321
Y6mtiJ9A3PE;23/12/2017;ME FABRICAN MI PROPIO PETARDO !! Explotando PETARDOS Makiman;Makiman131;Entertainment;788468;130582;1861
7oBcMpSfDFk;23/12/2017;A?rbol Navideño de cereal. EXPECTATIVA/REALIDAD;MaireWink;Entertainment;298100;38848;307
FJTPQDzhJ_s;23/12/2017;La Ultima de Enamorandonos 22 de diciembre 2017;Amoroso TV;People & Blogs;70017;270;33
VkRhbyydJbE;23/12/2017;¿COMO SE PRONUNCIAN ESTAS 30 MARCAS?;Dankev;Entertainment;199360;14950;774
FMe6cgaUhSQ;23/12/2017;6 TRUCOS PARA SALVAR TUS REGALOS! *De nada* ?? ? Craftingeek;Craftingeek*;Howto & Style;232101;23678;377
0W9OiAnFnzI;23/12/2017;¡ADORNOS NAVIDEÑOS COMESTIBLES! ¡BROMAS NAVIDEÑAS!;Troom Troom Es;Howto & Style;562771;19944;872
wFIPM_uv_Xk;23/12/2017;El verdadero final de el pirata de culiacan toda la verdad!!;Santiago Garza;People & Blogs;3321639;21222;2967
D0vx9pYnPKk;23/12/2017;FUNERAL DEL PIRATA DE CULIACAN;SINALOA RECORDZ LOS MEJORES ESTRENOS;People & Blogs;2555420;6692;2726
hydpuce_yQ4;23/12/2017;Franco Alvarez - Mis Respetos Licenciada - (VIDEO OFICIAL);Banda Y Estrenos;People & Blogs;240241;7519;1819
vbh4pT_0DLE;23/12/2017;DANNA INVITADA DE LA GIRA POLINESIA - LOS RULÉS #GiraPolinesia;RULÉS;Entertainment;214030;24112;212
AP4jmWuTR9M;23/12/2017;¡Esa herencia también es mía!???? | Caso Cerrado | Telemundo;Caso Cerrado;Entertainment;177274;1256;175
d-I_wTk6O-s;23/12/2017;Programa completo del 22 de diciembre de 2017 | Enamorándonos;Enamorándonos;Entertainment;264724;3677;319
qI3FsqCJx-U;23/12/2017;¿QUE PREFIERES?;Benshorts;Comedy;106085;10982;157
H-cplGddrUw;23/12/2017;Carmen se la Aplica y hace llorar a la Bebeshita | Enamorandonos 22 de diciembre 2017;Guillermo Ramirez;Entertainment;68653;330;28
oCli8PFtaHA;23/12/2017;De qué trabajaba 'El Pirata de Culiacán' - Martínez Serrano;martinezserrano;News & Politics;136172;448;158
#NAME?;23/12/2017;¿PUEDES METER UN BIZCOCHO EN LA GOFRERA?;ExpCaseros;Howto & Style;797661;46059;1439
KslwrjC95o0;23/12/2017;La Carta a Santa Claus de Teo 2017 | Pepe & Teo;PepeyTeo;Comedy;20408;3328;48
9FJ1bmV4NI0;23/12/2017;EN MEMORIA DE EL PIRATA DE CULIACAN  - PARCE RECORDS | TIA FILMS;TIA FILMS;Music;235980;4404;380
_YkHTIiBYKw;23/12/2017;¡Inés Gomez Mont pone en evidencia a su ex esposo! | Cuéntamelo YA!;Cuéntamelo YA!;Entertainment;18496;91;15
_XEHU4M76Xg;23/12/2017;GALERÍA #31: LEY DE SEGURIDAD INTERIOR, ELBA ESTHER Y EL PELIGRO DE SER PERIODISTA;brozo xmiswebs;News & Politics;79605;4115;56
NwP1zp4vOJU;23/12/2017;LOGAN PAUL - WHY 2017 WAS THE BEST YEAR OF MY LIFE.;Logan Paul Vlogs;Entertainment;2157948;378321;2896
YPR8K4TQ88M;23/12/2017;Matoma - Slow ft. Noah Cyrus (R3hab Remix);Proximity;Entertainment;141771;3890;64
6ndJHBE2dI0;23/12/2017;Liberan el cuerpo de El pirata de Culiacán;MILENIO;News & Politics;28585;109;17
wtdjCwo6d3Q;23/12/2017;Iridium-4 Webcast;SpaceX;Science & Technology;480060;7358;148
F7Y6rTwxNxw;23/12/2017;Papa a toda madre capítulo 45 parte 2/2;Canal telenovelas Mexicanas Br;People & Blogs;31362;248;17
8Mb8rEq065s;23/12/2017;Señora Acero 4 | Capitulo 35 2/6 Completo | Telemundo Hd;Señora Acero 4 Hd;Entertainment;43591;303;18
H-tsYJGTsdI;23/12/2017;Detienen a otro corrupto del PRI, muy amigo de José Antonio Meade;Jose Lapiz;News & Politics;8400;571;50
6wqxpBeW4_U;23/12/2017;AVANCE CAP 50 EXATLON MEXICO ¿QUIEN GANARA?;AnaLago Exatlon;People & Blogs;31379;62;28
1xS7V6su7pU;23/12/2017;OTRAS 31 COSAS CON LOS QUE DIRÁS TOMA MI DINERO OYA!;Tu COSMOPOLIS;People & Blogs;82196;10053;226
yg8116aeD7E;23/12/2017;Anthony Gonzalez, Gael García Bernal - Un Poco Loco (From Coco);DisneyMusicVEVO;Music;441909;14569;434
5VS472LLXUg;23/12/2017;3 Familias, avance del capítulo 45 | TV Azteca;Azteca Novelas;Entertainment;5940;103;4
klxEhVTHkzs;23/12/2017;Ha Ash, Jessy Y Joy, Sin Bandera, Reik, Camila, Mana, Rio Roma MIX EXITOS Romanticos;Mix Bandas;People & Blogs;67573;261;39
e7-l1o3ArDk;23/12/2017;Señora acero 4 capítulo 36 avance exclusivo;Gabriel HD;Entertainment;14359;73;4
7XtsixRxtp0;23/12/2017;FAMOSOS GANAN EL VIAJE  supuesto vídeo donde al parecer ana lago se encuentra en andenes;Psico FaRy;Entertainment;154715;224;186
Q0G6lbH0U3o;23/12/2017;Escenas inéditas de la Entrevista al Pirata y mensaje de Pepe a sus seguidores.;Pepe Garza;Music;948475;18407;1192
awLgSBZGBfI;23/12/2017;Noticias con Ciro Gómez Leyva;ImagenTV;News & Politics;12013;0;0
Cp_NkxRPbVo;23/12/2017;LA GIRA ELECTORAL: CUNA DE VOTOS - STAND UP DE CHUMEL TORRES;El Pulso De La República;News & Politics;65448;4128;331
XktL8YV16KY;23/12/2017;Ricardo Casares  ofende a CREADOR de EXATLÓN  en vivo;Balconeados;Entertainment;32738;91;110
LBMal1tw3BQ;23/12/2017;Arcangel x Anuel AA - Rojo [Lyric Video];Arcangel;Music;1053708;77942;1650
s9C7oTK0OTE;23/12/2017;Duelo de TItanes :Mariana Ochoa;Armando En Tu Cocina;Howto & Style;32202;3351;154
31XcK3dPEoI;23/12/2017;Asi qedo el pirata de culiacan;dragon ball super GUMER;People & Blogs;930709;2209;825
fIGeXbG-YoU;23/12/2017;Sin tu mirada | Avance | #ConLasEstrellas;Las Estrellas;Entertainment;17992;174;6
ceSvJLkFVp0;23/12/2017;Carmen Muñoz habla de la salida de Magda Rodríguez | Ventaneando;Ventaneando;Entertainment;43083;299;48
e6wFwe6wnZE;23/12/2017;Bachata Mix 2017 - Prince Royce, Shakira, Romeo Santos, Ozuna, Marc Anthony - Bachata Exitos 2017;Mr Sako;Entertainment;54745;325;46
6n-feD8jaGM;23/12/2017;ESFERAS COMESTIBLES  | KAREN POLINESIA MUSAS LOS POLINESIOS;Musas;Howto & Style;1637688;127336;1120
AP1Scjdy_Kc;23/12/2017;I MADE IT TO THE TOP!;PewDiePie;Gaming;2026011;321693;1832
H7OmNwulD78;23/12/2017;ROAST YOURSELF CHALLENGE ¡LA PEREZTROICA!;La Pereztroica;Comedy;457544;91538;1347
YG39vzK6c04;23/12/2017;10 Problemas Y Declaraciones Que Causaron El fin Del Pirata De Culiacan! Documental!;Curiositos Vip;People & Blogs;1915484;6342;2440
yMj3fw5P4Sg;23/12/2017;Gilberton el joto de tierra blanca (feliz navidad);Morser82;Comedy;15232;1976;24
K_HXQNXUh-o;23/12/2017;COCTELES NAVIDEÑOS, RAROS Y CASUALES;Marisolpink;Howto & Style;158472;11379;336
liRaMKStYWM;23/12/2017;Karol G, Cosculluela - La Dama;KarolGVEVO;Music;1550702;67203;1731
hLAIJMTAGFQ;23/12/2017;Bruno Mars,Charlie Puth,Ed Sheeran Best Christmas Songs,Greatest Hits Pop Playlist Christmas 2018;Audio Music;Music;2483307;5930;2765
81hxvACVTbQ;23/12/2017;Ine?s Gómez Mont se defiende de su ex | Hoy;Hoy;Entertainment;96955;461;87
LwwDhSL5nIo;23/12/2017;LAS PRUEBAS ANTES DEL  EXATLÓN | EXATLÓN MÉXICO 2017;JIREN BIEN GRIS;Entertainment;72826;479;19
qluzqT0jL7U;23/12/2017;Avance Me Declaro Culpable | 22 de diciembre | Hoy-Televisa;Televisa Telenovelas;Entertainment;24747;192;12
aKu2H1IxpLM;23/12/2017;¿QUÉ LE PEDIRÍAS A SANTA ESTA NAVIDAD? | GIVEAWAY INTERNACIONAL | @SKabecheTV;SKabeche;Entertainment;67196;12444;177
PUvmrMi2n_0;23/12/2017;EXATLON - FAMOSOS GANA EL CIRCUITO DEFINITIVO PARA IR A MÉXICO;PIRANHA VIDEOS;People & Blogs;9393;33;6
_OEDHW4QJ_c;23/12/2017;Melanie Martinez - PIGGYBACK (Traducida al español);memyselfandjin;People & Blogs;12081;1641;16
KE1kg_3cXFQ;23/12/2017;Exatlón México / ¿Rommel Pacheco un mal capitán? ¿Ana Lago le debe pedir perdón a Octagon?;Realitys del Momento;People & Blogs;9525;62;30
u9RYbIFaU6Y;23/12/2017;Señora Acero 4 - Capitulo 34 Parte 2/5;Sebastian Acero;Entertainment;164410;810;66
6gXMi-Bzbz4;23/12/2017;Las 10 Cosas más alucinantes que no sabías que existían;Badabun;Entertainment;115838;10315;151
52v6G7dBbfU;23/12/2017;El Mexicano Promedio vs El Gringo Promedio;Luan Palomera;Entertainment;729825;56714;2300
a1PFZ8jrLks;23/12/2017;YA ME LLEGÓ EL IPHONE X PARA REGALAR!;Laura Tagle;Entertainment;4365;773;10
41Z9I4zP2Bg;23/12/2017;YosStop habla de su ex-novio | HotSpanish ¿Se va de YouTube? | Borran video de Caeli;maurg1;People & Blogs;325047;15148;2599
ptqfHmR5tBg;23/12/2017;Trenza Facil Con Nudo Chino;Aprendiendo Con Mary;Howto & Style;20900;2118;16
EjYjv8WB99U;23/12/2017;Dueño de bar intentó proteger al Pirata de Culiacán;Cartel NarcoTV;People & Blogs;44810;96;26
FEN2fh1VxEY;23/12/2017;Monterrey vs Pachuca Final Copa Mx;Roa Sports;Sports;226658;1016;124
8bSHrM1XulM;23/12/2017;COSAS QUE HACER EN VACACIONES DE NAVIDAD PARA NO ABURRIRTE/LA DIVERSION DE MARTINA;La Diversion de Martina;Entertainment;181093;8245;391
6_l_3NhUApY;23/12/2017;Visitando la CASA EMBRUJADA de 1930 | Exploración Urbana con un MISTERIO aterrador;The Youman Show - EL CANAL DE LAS LOCURAS;Entertainment;79339;13441;110
INsj8RDuxSw;23/12/2017;Arsenal vs Liverpool 3-3 Highlights & Goals 23rd December 2017;GrandHighlights HD;Sports;922365;5115;357
ox7RsX1Ee34;23/12/2017;Kendrick Lamar - LOVE. ft. Zacari;KendrickLamarVEVO;Music;4410367;358581;4900
tI_caV7eEEY;23/12/2017;Así mataron a 'El Pirata de Culiacán' según HotSpanish y Ben 'El Gringo' youtubers Video;Tuitealo;News & Politics;11231;29;24
aBtpVCogOGk;23/12/2017;Así firmó su trato de muerte el pirata de Culiacán;Caribers A Bordo;Comedy;4704561;10163;2703
wMdcBbN_694;23/12/2017;TRENDING 22 DICIEMBRE - HOTSPANISH Y EL PIRATA, MAMMA MIA REGRESA, ELECCIONES EN CATALUÑA, Y MÁS.;Eliot Channel Mx;Entertainment;74539;5042;84
vHuZVoOcCsQ;23/12/2017;La Historia Oculta de las Celebraciones Naviden?as;Gerardo Amaro;People & Blogs;19859;1428;36
BOIaFyMuOvQ;23/12/2017;COREANOS REACCIONAN A Shakira - Can't Remember to Forget You ft. Rihanna;Emilio de Corea;Comedy;11838;1306;10
ig69v5Ui_v4;23/12/2017;FELIZ NAVIDAD Y PROSPERO AÑO NUEVO;aimep3;Entertainment;7512;609;353
O4G7ibZzCSY;23/12/2017;Kronno, Nery Godoy - Verificado (Video Oficial);Kronno Zomber;Music;161485;26088;5653
xRoogX42xj0;23/12/2017;Magda Rodriguez ESHADA A PATINES de enamorándonos?;taco guapo;People & Blogs;120099;616;112
xKwYYk5m5X0;23/12/2017;Neztor MVL - Ya Te Olvide (feat. Eanz) [Video Oficial];Neztor Mvl Oficial;Music;36126;6083;36
rVMEPw9qRRA;23/12/2017;¡Top 10 Momentos OSCUROS en Películas para NIÑOS!;WatchMojo Español;Film & Animation;259388;13669;383
lGIPITLzF3c;23/12/2017;ENSALADA CREMOSA SUPER FACIL PIÑA/DURAZNO PARA NAVIDAD O FIESTAS| ROSVI HERNANDEZ;Rosvi Hernández;People & Blogs;8343;937;5
WS7f5xpGYn8;23/12/2017;Katy Perry - Hey Hey Hey (Official);KatyPerryVEVO;Music;12023527;519169;101458
IuLfFB90w1s;23/12/2017;SHOTS NAVIDEÑOS FT. DANIEL BAUTISTA Y BRENDA ZAMBRANO;Karime Pindter;Howto & Style;26045;2878;68
IvJbl92xBp0;23/12/2017;CUPCAKES DE LECHE MERENGADA | ESPECIAL NAVIDAD | Quiero Cupcakes!;Quiero Cupcakes!;Howto & Style;52242;5272;50
jSJmQVZV97Q;23/12/2017;Acabatelo intercambio de regalos chuscos;Lizmaniia_ Elizondo;People & Blogs;4985;50;1
Qs6_3YtteZs;23/12/2017;TOP 10 personas que ROMPIERON CELULARES nuevos | VE COMO YA DESTRUYERON EL IPHONE X;Top Land;Entertainment;89975;13210;272
RDu3bpjM5GU;23/12/2017;LIDIA ÁVILA - ¡La Chinireportera regresó al #90sPopTour!;BoBo MX;Entertainment;10776;516;3
FCyFoOIfp1Q;23/12/2017;Tips para tardar menos aplicando uñas Acrilicas;Carolina Aguirre Nails;People & Blogs;7148;825;17
77QRXAhqpKo;23/12/2017;Caer en Tentación avance del lunes 25 de diciembre;Gomez PR;Education;2603;39;0
e41Q8Zn18bw;23/12/2017;Me Declaro Culpable Avance 25 de Diciembre;Adrián de la Rosa;Entertainment;5447;50;3
Sq53fq0ehiw;23/12/2017;TV AZTECA REVELA QUE PASARA TRAS SALIDA DE MAGDA RODRIGUEZ;ARGUENDE TV;Entertainment;3274;12;2
utsjB3ZA9G0;23/12/2017;ASÍ SE HIZO RICO EL PIRATA DE CULIACAN ANTES DE QUE LO QUEBRARAN;DetrásDeCámaras;News & Politics;1397074;4083;1133
omOMT_MsgTc;23/12/2017;Cuitla Vega - Si me hubieras oi?do;CUITLA VEGA;Music;43594;3249;13
FJeGyg9j5Nk;23/12/2017;La costosa playera Gucci que portaba Pirata de Culiacán;NARCO HISTORIAS;Music;59247;248;46
HJmId6bvmYw;23/12/2017;TIKTAKSITO (parodia DESPACITO) con Tik Fonsi y Daddy Tak | TikTak Draw;TikTak Draw;Entertainment;264716;37801;3843
y0VYYRHyIU8;23/12/2017;Solito en navidad - PARODIA;Los Tres Tristes Tigres;Comedy;92750;6278;45
HAq6zXSwRqQ;23/12/2017;Gerardo Ortiz - El Aroma de Tu Piel (Audio);GerardoOrtizVEVO;Music;99567;8425;77
8xrOJJ3m5AE;23/12/2017;ASI FUE LA MUERTE DEL *PIRATA DE CULIACAN* -RESUMEN - Dikko xX;Dikko xX;People & Blogs;300589;463;235
4P-nHaQZWrY;23/12/2017;¡ABRIENDO un HOT TOYS de MARVEL! / ANDRÉS NAVY;Andrés Navy;Entertainment;131418;11057;354
itvHk_dfhX4;23/12/2017;ES PERSONAL: CRISTIANO y MESSI PELEARÁN esto en el CLÁSICO | NEYMAR lanza BOTA al MAR;Cracks;Sports;726352;44849;745
Lr8VpJ2GX2E;23/12/2017;YOUTUBERS REACT TO TOP 10 YOUTUBE VIDEOS OF 2017;FBE;Entertainment;814603;30787;956
cS4NYwz2obc;23/12/2017;Top 11 : Videos Malditos de Youtube | ¡KHAZOO! | DEEP YOUTUBE;¡ KHAZOO !;Entertainment;276821;34462;458
zQR4G6qnSQY;23/12/2017;JUAN CARLOS Y MISHELLE SE FUERON A BAILAR Y ELLA SE FUE SIN FAJA;VIRALES AL DIA;Entertainment;4318;16;0
ngTcyNtDjE8;23/12/2017;VENOM EXTRACTION - Centipede Bite Aftermath!;Brave Wilderness;Pets & Animals;3193487;100005;1701
ieIdO4k1GNQ;23/12/2017;Es Viernes y el cuerpo lo sabe PONCHE NAVIDEÑO, ATOLE, y TAMALES;Carmen8a;Howto & Style;14983;1244;56
kC6a1yNEWj4;23/12/2017;Superhero Lawsuit | Rudy Mancuso, Anwar Jibawi, Inanna Sarkis & Jimmy Tatro;Rudy Mancuso;Comedy;1151935;66192;1205
07S_Glj3uYs;23/12/2017;Noah Cyrus - Again (Alan Walker Remix);Alan Walker;Music;383425;47690;815
qE5OS3EocQo;23/12/2017;La Rosa De Guadalupe | Chica Ruda (2/2);Cine Hd;People & Blogs;35980;534;24
KUoxvu_qgE8;23/12/2017;Como hacer PIERNA ADOBADA en salsa de chile pasilla, Receta fácil;Recetas Faciles, *Al estilo chef roger*;People & Blogs;5903;757;6
URIZhRouynI;23/12/2017;¡Inés Gomez Mont rompe el silencio y cuenta por qué se divorcio! | Sale el Sol;Imagen Entretenimiento;Entertainment;8192;64;7
H7FTLS9F2iw;23/12/2017;El Pirata De Culiacan Momentos Antes De Ser ASES1N4D0;MemeViral;People & Blogs;1306034;3588;1536
HgeS9EQNloU;23/12/2017;La Rosa de Guadalupe - Campeonas (1/2);La Rosa TV;People & Blogs;971601;9059;655
AF_0LLKblSc;23/12/2017;TOP 7 INCREÍBLES TORTAS QUE NO CREERÁS QUE EXISTEN;luchosback;People & Blogs;14987;340;19
gcDsz8LdCyk;23/12/2017;Así se despide Magda Rodríguez de Enamorándonos y TV Azteca;VIDEOS RANDOM;Entertainment;8150;18;13
JU2KF6qTjSY;23/12/2017;LOS POLINESIO GRABAN UNA SORPRESA - ASUSTAN A RAFA POLINESIO;Platiquemos Polinesios;People & Blogs;115502;6871;147
460x9Pf3KYg;23/12/2017;Beto Sierra y Josue Balderrama en el Funeral del Pirata de Culiacan;Rey Baphomet;People & Blogs;104963;309;393
_YDuLCIzbN4;23/12/2017;Primitive Technology: Pottery and Stove;Primitive Technology;People & Blogs;1450807;91358;766
GlGluqW2vas;23/12/2017;La verdad del Pirata de Culiacán: ( su ultimo video);El Misterio Misterioso;Entertainment;7996;38;8
FrfgujDxCj0;23/12/2017;¡Carlos Quirarte desquicia a Vanessa Claudio en el Sin Palabras de Venga la alegría!;Venga La Alegría;Entertainment;72664;606;88
kexU7NHo7iE;23/12/2017;"Melanie Martinez - Piggyback ; español";Broken Venus;People & Blogs;8261;1336;8
oBQCoxH6KRE;23/12/2017;Prancer Rap;TheOdd2sOut;Comedy;897962;94899;1773
Cl691ywBK2s;23/12/2017;Tu cuerpo habla - Enric Corbera;Enric Corbera Institute;Education;18456;959;34
60Dix9z-1zM;23/12/2017;Se filtra Spoiler CONFIRMADO FAMOSOS GANA VIAJE a MÉXICO toda la verdad EXATLÓN MÉXICO;Detrás del Foco;People & Blogs;43079;354;83
zp_hOh0RmF0;23/12/2017;Carmen Muñoz REVELA QUE ES LO QUE PASARA con Enamorándonos.;Noti-blogs Expess;People & Blogs;2626;33;4
Z5nuu7mm7BE;23/12/2017;Elif Capítulo 361 , 23 de diciembre del 2017 Completo Español;NAFFY GamingTM;Gaming;37543;257;62
SeW0al0kR6s;23/12/2017;Tomas le muestra su nueva casa a alicia;La Fea Mas Bella;People & Blogs;9848;97;5
SfMZM69omhk;23/12/2017;Co?mo eliminar la celulitis | Consejos pra?cticos | GymVirtual;gymvirtual;Sports;29670;2565;37
bfo83FwQmaU;23/12/2017;23 y 24 de diciembre de 2017 Pronóstico del Tiempo;smnmexico;Science & Technology;1896;57;0
0HyBIA2FTEk;23/12/2017;Frascos Decorados de Navidad :: Centro de mesa :: Chuladas Creativas;ChuladasCreativas;People & Blogs;10222;1377;16
UZ61ToSA_vI;23/12/2017;¡QUE PASÓ CON JUAN LUIS LAGUNAS ROSALES!;Detrás De Los Famosos;Entertainment;1359915;3554;1864
Akcc1DQfSoo;23/12/2017;¡¡SUPER DIRECTO ENP ESPECIAL NAVIDAD MÁS 12000€ EN PREMIOS!!;Jordi ENP;People & Blogs;401957;34593;992
jf47erfwP7w;23/12/2017;La trampa perfecta;Odin Dupeyron;Entertainment;7401;638;6
U3U0vJC6SM4;23/12/2017;POSADA DE YOUTUBERS *Gabo se besa con Criss Martell;AtuLadoEsMejor;People & Blogs;274104;16686;361
_hwP7p8jlI4;23/12/2017;Try To Watch This Without Laughing or Grinning #65 (REACT);REACT;Entertainment;521898;21298;497
iLaFs4HgN2A;23/12/2017;Quieren que Galilea sea Estrella en USA, Pero no Sabe Ingle?s;Chacaleo. Com;Entertainment;33542;657;91
NSFPG3KDEdc;23/12/2017;Video reacción de Adexe & Nau - Ya Estamos En Navidad;Adexe & Nau;Music;61717;8209;235
iat2E49OO1A;23/12/2017;Mi Esposa me Golpea | Lo que Callamos las Mujeres;Lumaid;Entertainment;10389;67;11
acQMtIRygK0;23/12/2017;WORLD RECORD - DEVIL EXPERT SPEEDRUN - FIRST TRY - NO DAMAGE - NO FUCKS | Cuphead - Part 9;Markiplier;Gaming;732282;35833;1210
K6ePmeYdRgY;23/12/2017;Programa Completo 22 Diciembre 2017;Ðis??r?ron, M?nigüis, Ðis??r?ron;People & Blogs;8148;132;12
18AJjZuLgCk;23/12/2017;Bandas Mix 2017 Estrenos La Adictiva, Banda MS, Julión Álvarez, Calibre 50, Banda Los Recoditos;ChiChigos;Entertainment;28295;166;17
WZaPtYfPb0Q;23/12/2017;PEDRO INFANTE ERA ANTONIO PEDRO - SHOW EN LIMOUSINA Y DE FRACK ( 1989 );CUCO LEYVA;Music;8156;197;15
wZXjYKUj49I;23/12/2017;Exatlón México/¿sera que los dos equipos se gana el premio navideño? Suben foto con Daniel y Parkour;Realitys, Noticias;People & Blogs;129547;440;88
qkJD2B_ylCM;23/12/2017;Malcolm el de enmedio Las piezas de domino;Tio Joda;Entertainment;3531;102;6
QBJgZ3iDIOo;23/12/2017;BONITA [Remix][Audio Oficial] - Jowell & Randy Ft. J Balvin, Ozuna, Wisin & Yandel Y Nicky Jam;OnFire Design;Music;469178;11568;272
KeUwow4LSpI;23/12/2017;ENTRAMOS EN UN DESVÁN SECRETO ABANDONADO A LAS 3:33 AM *NO LO HARÉ JAMÁS* [MeLlamanFredy];MeLlamanFredy;Entertainment;293574;44571;578
u7UEIe3Ka3U;23/12/2017;OFICIALMENTE LO CAMBIAN DE GRUPO|JUNGKOOK y SOYOU JUNTOS?|LAY DE EXO VUELVE!|CANCIÓN DE BLACKPINK!;Mi BIAS TV;Entertainment;143568;18553;104
5WXu1sL-x8s;23/12/2017;PEÑA se quiere ESCABECHAR a BELTRONES por CANTADA alianza con AMLO;El Chapucero;News & Politics;49754;1619;101
XbdePieLEjg;23/12/2017;Venden TACOS en ISRAEL?;La Ruta de la Garnacha;Entertainment;60516;2940;138
owmRBQHOgyI;23/12/2017;¿Qué hay detrás de la muerte de 'El Pirata de Culiacan'? | Qué Crees;Univision;Entertainment;102485;616;160
3HxReOdBdks;23/12/2017;Funeral Del Pirata De Culiacan ¿Mira Que Paso?;DanielSosa16;People & Blogs;53578;73;105
WDaY2mDRhvc;23/12/2017;Señora Acero 4 | Capítulo 34 | Telemundo;Telemundo;Entertainment;41175;318;15
BrGYtVMu8hA;23/12/2017;Receta: Bacalao a la vizcaina | Cocineros Mexicanos;CocinerosMXTV;Entertainment;2924;257;4
5fJhx4Z7Abw;23/12/2017;Lanzamiento de cohete se aprecia en Tijuana;FRONTERA TV;News & Politics;1225;14;1
tF-_-EoBg5M;23/12/2017;LESIONADO POR ARMA DE FUEGO EN EL METRO DE LA CIUDAD DE MÉXICO ESTACIÓN ROMERO RUBIO LÍNEA B;Operaciones Especiales Mexico;Nonprofits & Activism;14097;23;5
opUj0HCseq4;23/12/2017;Dodge Challenger T/A - Un verdadero Muscle Car y no payasadas - Especial de Navidad AD;AutoDinámico;Autos & Vehicles;88501;4459;159
RMebjE8uG7o;23/12/2017;Se encuentran  Mensajes de Amenazas en el Celular  de El Pirata de Culiacan;FARRUKO VEVO;People & Blogs;19784;49;5
z2VdpTC1HJI;23/12/2017;Ganadoras del Set de Brochas Most Wanted de Urban Decay y Paleta de Lipsticks Vive de Urban Decay;Andrea Flores Tv;Entertainment;4246;481;18
Wi8x4ERbXPI;23/12/2017;La Leyenda Del Charro Negro - Un Pacto de Amor Eterno;Leyendas Ánima;People & Blogs;26056;1177;15
G58glmW9bxI;23/12/2017;CHIVAS buscó a MORENO | INSISTEN con TÉVEZ para LIGA MX | ¿RAYADOS por CRACK de la ROMA?;Cracks MX;Sports;172789;8335;123
DUsAMec4NUE;23/12/2017;Jenny se sorprende al ver a Alan y Pato juntos en Muy Padres;Imagen Ficción;Entertainment;3700;58;1
dnrHcnpnF5c;23/12/2017;Chistín se reencuentra con su suegro Chirilica??. Llegó Santa Claus a Las Delicias. Parte 12;El Salvador 4K;Entertainment;36081;1141;46
RuGHpQhxl90;23/12/2017;30 REGALOS MÁS GRACIOSOS;DogmasFour;Comedy;102145;11745;162
X6-zMfgDqvw;23/12/2017;Don't Forget About Me -MEME- ?ALL SANS?;MakiCute;Film & Animation;14812;3954;16
F4IQnODjTrM;23/12/2017;Mi primer video 360° con 6 de #LittleViejo6An?os;Little Viejo;Comedy;30723;4212;44
bLVAd2eGyr4;23/12/2017;Entrevista a Carmen Muñoz revela por que Magda se fue de Enamorándonos;Megustapuescom 2;Entertainment;4865;33;11
YAt-SVY0qzc;23/12/2017;3 Grandes Problemas que Ocurrirán en 2018;Atraviesa lo desconocido;Science & Technology;132645;6408;261
tAyYYXgOFg0;23/12/2017;Evangelio del día Viernes, 22 de Diciembre de 2017;Oraciones Diarias con Amor;People & Blogs;40113;1655;42
nfqyGFznwcw;23/12/2017;APARECEN OFICIALMENTE HOTSPANISH Y BEN EL GRINGO!!;R-A-P JD;Music;21650;47;24
XzGermZzyiA;23/12/2017;SUSPENSO EN LA CLINICA PENINSULAR ABANDONADA - ALBERTO DEL ARCO;Alberto del Arco;Entertainment;23343;1821;26
shVsqICl_dk;23/12/2017;¿QUE FUE DE PRUDENCIA GRIFELL?;Famosos Antes y Después;News & Politics;9418;261;7
WXypxjwad2c;23/12/2017;¡Pastel navideño con tren incluido! | Cake Boss | Discovery H&H;Discovery Home & Health;Entertainment;8681;235;6
fTubrSUgTek;23/12/2017;Mhonividente en Buenos dias Familia 12/22/2017 Numeros de la Suerte;CanalOficial Mhonividente;Film & Animation;14571;231;14
